id,item_id,dept_id,cat_id,store_id,state_id,day,demand,d,date,wday,month,weekday,event_name_1,wm_yr_wk,sell_price,lag_1,lag_7,lag_14,lag_28,rmean_7,rstd_7,rmean_14,rstd_14,rmean_28,rstd_28,price_change,price_pct_change,rolling_price_mean_28,day_of_week,is_weekend,is_month_start,is_month_end,year,day_of_year,is_event,time_index,naive_forecast,residual,dow,time_idx
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2932,25.715443363740576,d_2932,2019-02-07,4,2,Thursday,,11617,2.1122614240030284,0.0,39.01582925581607,54.57751654306769,30.907293683812583,30.344843289228425,18.60595946504374,37.52385770676757,21.73116106712369,43.265587205136896,20.698558790024517,0.0,0.0,1.6,Thursday,0,0,0,2019,38,0,2931,0.0,25.715443363740576,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2933,63.32688716397654,d_2933,2019-02-08,5,2,Friday,,11617,2.1122614240030284,25.715443363740576,31.50207828600592,26.30805500260458,38.05378824976132,34.89124455750994,21.925392217297716,40.16806000400843,22.44600485670704,44.16819788064458,21.00045114001719,0.0,0.0,1.6,Friday,0,0,0,2019,39,0,2932,25.715443363740576,37.61144380023596,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2934,24.56714656986684,d_2934,2019-02-09,6,2,Saturday,,11617,2.1122614240030284,63.32688716397654,67.91515803855694,55.28826823998491,71.5079218925867,28.69867149055421,17.372524187447155,37.97369417042857,22.36208254341735,42.49174161911886,20.62122441034177,0.0,0.0,1.6,Saturday,1,0,0,2019,40,0,2933,63.32688716397654,-38.7597405941097,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2935,50.48486088525736,d_2935,2019-02-10,7,2,Sunday,,11617,2.1122614240030284,24.56714656986684,32.09334408312455,81.81389400162249,55.91028490358942,31.32603103371604,19.001598788567684,35.735906090688204,19.208139520917,42.29797647560701,20.51946679092537,0.0,0.0,1.6,Sunday,1,0,0,2019,41,0,2934,24.56714656986684,25.91771431539052,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2936,30.602944835869906,d_2936,2019-02-11,1,2,Monday,,11617,2.1122614240030284,50.48486088525736,32.59250418234035,48.0816642404423,51.50632128011446,31.041808269934545,18.995408155691003,34.48742613321875,18.931161857904684,41.55142731688398,20.55109767633708,0.0,0.0,1.6,Monday,0,0,0,2019,42,0,2935,50.48486088525736,-19.881916049387453,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2937,8.130775868388582,d_2937,2019-02-12,2,2,Tuesday,,11617,2.1122614240030284,30.602944835869906,22.59537507083063,56.01418441195523,41.081956897960886,28.97543695529997,20.52685577501267,31.067182665821125,19.058075202590167,40.37459942297069,21.467313119069047,0.0,0.0,1.6,Tuesday,0,0,0,2019,43,0,2936,30.602944835869906,-22.47216896748132,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2938,31.88671561291445,d_2938,2019-02-13,3,2,Wednesday,,11617,2.1122614240030284,8.130775868388582,0.0,6.398209717721517,24.62402420715036,33.530682042859176,16.789071479791293,32.887790229763475,17.78974838675569,40.63398125889084,21.31880009787937,0.0,0.0,1.6,Wednesday,0,0,0,2019,44,0,2937,8.130775868388582,23.755939744525868,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2939,24.2893049152502,d_2939,2019-02-14,4,2,Thursday,,11617,2.1122614240030284,31.88671561291445,25.715443363740576,39.01582925581607,65.76550109677022,33.32694797878912,16.89101616961706,31.83589563400877,17.83163802132134,39.15268853812226,20.95903438095828,0.0,0.0,1.6,Thursday,0,0,0,2019,45,0,2938,31.88671561291445,-7.597410697664248,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2940,67.01652840932023,d_2940,2019-02-15,5,2,Friday,,11617,2.089591090151203,24.2893049152502,63.32688716397654,31.50207828600592,59.68026408615143,33.85403958526679,17.849336483205363,34.37264207138837,19.998244096048136,39.41469797823544,21.257739317616966,-0.0226703338518254,-0.0107327310882106,1.6,Friday,0,0,0,2019,46,0,2939,24.2893049152502,42.72722349407003,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2941,44.60541820771466,d_2941,2019-02-16,6,2,Saturday,,11617,2.089591090151203,67.01652840932023,24.56714656986684,67.91515803855694,75.10586638780107,36.71664981924505,17.736869143827448,32.707660654899634,18.007569407173925,38.32539625751806,20.1537140749866,0.0,0.0,1.6,Saturday,1,0,0,2019,47,0,2940,67.01652840932023,-22.411110201605567,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2942,59.01258018849107,d_2942,2019-02-17,7,2,Sunday,,11617,2.089591090151203,44.60541820771466,50.48486088525736,32.09334408312455,64.00625291722328,37.93489543399273,18.895697573801016,34.630463233854385,19.234691154953182,38.14705080292049,19.946700344598195,0.0,0.0,1.6,Sunday,1,0,0,2019,48,0,2941,44.60541820771466,14.407161980776408,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2943,4.331246702753255,d_2943,2019-02-18,1,2,Monday,,11617,2.089591090151203,59.01258018849107,30.602944835869906,32.59250418234035,17.07607227103558,34.18179570069035,22.284456827978502,32.611801985312454,20.764781574242267,37.69187846119612,20.558370999592128,0.0,0.0,1.6,Monday,0,0,0,2019,49,0,2942,59.01258018849107,-54.68133348573782,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2944,36.7968148255376,d_2944,2019-02-19,2,2,Tuesday,,11617,2.089591090151203,4.331246702753255,8.130775868388582,22.59537507083063,21.39685184779017,38.27694412314021,19.592163591356574,33.62619053922009,20.59688932818911,38.24187713897282,20.31968485738563,0.0,0.0,1.6,Tuesday,0,0,0,2019,50,0,2943,4.331246702753255,32.46556812278435,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2945,22.247252606177,d_2945,2019-02-20,3,2,Wednesday,,11617,2.089591090151203,36.7968148255376,31.88671561291445,0.0,45.809811268084246,36.89987797932057,20.318225213896252,35.215280011089874,18.713350015767958,37.40035718676183,20.476148685221617,0.0,0.0,1.6,Wednesday,0,0,0,2019,51,0,2944,36.7968148255376,-14.549562219360602,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2946,46.77073394057311,d_2946,2019-02-21,4,2,Thursday,,11617,2.089591090151203,22.247252606177,24.2893049152502,25.715443363740576,54.57751654306769,40.111510697223856,19.84229639035497,36.719229338006485,18.735505049572936,37.12154352238703,20.29268617253213,0.0,0.0,1.6,Thursday,0,0,0,2019,52,0,2945,22.247252606177,24.52348133439611,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2947,21.095287808121416,d_2947,2019-02-22,5,2,Friday,,11617,2.089591090151203,46.77073394057311,67.01652840932023,63.32688716397654,26.30805500260458,33.55133346848116,17.289560682971434,33.70268652687398,17.57232962639569,36.93537326544121,20.414583385724978,0.0,0.0,1.6,Friday,0,0,0,2019,53,0,2946,46.77073394057311,-25.675446132451693,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2948,43.26120513404197,d_2948,2019-02-23,6,2,Saturday,,11617,2.089591090151203,21.095287808121416,44.60541820771466,24.56714656986684,55.28826823998491,33.35930302938506,17.172790141815256,35.037976424315055,17.537632922002004,36.50583529737181,20.14870372415956,0.0,0.0,1.6,Saturday,1,0,0,2019,54,0,2947,21.095287808121416,22.16591732592056,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2949,49.68087381068029,d_2949,2019-02-24,7,2,Sunday,,11617,2.089591090151203,43.26120513404197,59.01258018849107,50.48486088525736,81.81389400162249,32.02620211826923,15.400352436951316,34.98054877613099,17.488204172134136,35.3582274334096,18.37219626715313,0.0,0.0,1.6,Sunday,1,0,0,2019,55,0,2948,43.26120513404197,6.419668676638317,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2950,44.94952828633972,d_2950,2019-02-25,1,2,Monday,,11617,2.0375579956452525,49.68087381068029,4.331246702753255,30.602944835869906,48.0816642404423,37.828813773067296,10.852950065965048,36.00530473687883,17.621491305540665,35.24636543504878,18.303795000616063,-0.0520330945059503,-0.0249010893811694,1.6,Monday,0,0,0,2019,56,0,2949,49.68087381068029,-4.731345524340568,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2951,1.4496820375701525,d_2951,2019-02-26,2,2,Tuesday,,11617,2.0375579956452525,44.94952828633972,36.7968148255376,8.130775868388582,56.01418441195523,32.779223374786234,16.76899067415117,35.528083748963226,18.44131759302583,33.297633207392174,18.884414794099595,0.0,0.0,1.6,Tuesday,0,0,0,2019,57,0,2950,44.94952828633972,-43.49984624876957,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2952,7.841187208390043,d_2952,2019-02-27,3,2,Wednesday,,11617,2.0375579956452525,1.4496820375701525,22.247252606177,31.88671561291445,6.398209717721517,30.72121403224524,18.707251306058243,33.81054600578291,19.772196025683037,33.3491681177732,18.81276989777424,0.0,0.0,1.6,Wednesday,0,0,0,2019,58,0,2951,1.4496820375701525,6.39150517081989,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2953,37.009487850703024,d_2953,2019-02-28,4,2,Thursday,,11617,2.0375579956452525,7.841187208390043,46.77073394057311,24.2893049152502,39.01582925581607,29.326750305120942,17.80077187219041,34.719130501172394,19.605353014495744,33.27751306759058,18.79486236975472,0.0,0.0,1.6,Thursday,0,0,1,2019,59,0,2952,7.841187208390043,29.168300642312985,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2954,45.448487181369366,d_2954,2019-03-01,5,3,Friday,,11617,2.0375579956452525,37.009487850703024,21.095287808121416,67.01652840932023,31.50207828600592,32.80577878701351,18.22674763536544,33.178556127747335,17.768246450690913,33.77559909956785,18.92555507082969,0.0,0.0,1.6,Friday,0,1,0,2019,60,0,2953,37.009487850703024,8.438999330666341,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2955,31.465833093503537,d_2955,2019-03-02,6,3,Saturday,,11617,2.0375579956452525,45.448487181369366,43.26120513404197,44.60541820771466,67.91515803855694,31.12072563836516,17.720464324415303,32.24001433387512,17.48463885093849,32.473837494387375,17.749570392585813,0.0,0.0,1.6,Saturday,1,0,0,2019,61,0,2954,45.448487181369366,-13.982654087865829,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2956,67.12062323347071,d_2956,2019-03-03,7,3,Sunday,,11617,1.9431548802507543,31.465833093503537,49.68087381068029,59.01258018849107,32.09334408312455,33.61211841304951,21.06509723990196,32.81916026565937,18.46844257315519,33.72481174975688,18.877196880438333,-0.0944031153944979,-0.04633149858618,1.6,Sunday,1,0,0,2019,62,0,2955,31.465833093503537,35.654790139967176,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2957,23.001056025921727,d_2957,2019-03-04,1,3,Monday,,11617,1.9431548802507543,67.12062323347071,44.94952828633972,4.331246702753255,32.59250418234035,30.476622375846937,20.775695575905942,34.15271807445712,16.977093552309377,33.38226002988478,18.981373376375437,0.0,0.0,1.6,Monday,0,0,0,2019,63,0,2956,67.12062323347071,-44.11956720754898,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2958,51.99553996899184,d_2958,2019-03-05,2,3,Tuesday,,11617,1.9431548802507543,23.001056025921727,1.4496820375701525,36.7968148255376,22.59537507083063,37.69745922319289,18.03537730678149,35.23834129898957,17.58647782755282,34.43226591910483,19.167884173961276,0.0,0.0,1.6,Tuesday,0,0,0,2019,64,0,2957,23.001056025921727,28.994483943070108,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2959,29.287695851996336,d_2959,2019-03-06,3,3,Wednesday,,11617,1.9431548802507543,51.99553996899184,7.841187208390043,22.247252606177,0.0,40.76124617227951,14.094291905578794,35.74123010226237,17.30623353641893,35.478255056676126,18.025447286807005,0.0,0.0,1.6,Wednesday,0,0,0,2019,65,0,2958,51.99553996899184,-22.7078441169955,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2960,7.930216744230684,d_2960,2019-03-07,4,3,Thursday,,11617,1.9431548802507543,29.287695851996336,37.009487850703024,46.77073394057311,25.715443363740576,36.6070645856406,18.258241506845803,32.96690744538077,18.394732264695257,34.84306839169363,18.66045664426963,0.0,0.0,1.6,Thursday,0,0,0,2019,66,0,2959,29.287695851996336,-21.35747910776565,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2961,31.769456536559662,d_2961,2019-03-08,5,3,Friday,,11617,1.9215420437568835,7.930216744230684,45.448487181369366,21.095287808121416,63.32688716397654,34.652917350667785,17.93657292742065,33.72934806884065,18.105813129774763,33.71601729785731,17.841070497701896,-0.0216128364938712,-0.0111225495782828,1.6,Friday,0,0,0,2019,67,0,2960,7.930216744230684,23.839239792328986,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2962,65.52000291504595,d_2962,2019-03-09,6,3,Saturday,,11617,1.9215420437568835,31.769456536559662,31.465833093503537,43.26120513404197,24.56714656986684,39.51779875374528,20.80176677379341,35.31926219605522,19.77351480183393,35.17861931018514,18.689569510397043,0.0,0.0,1.6,Saturday,1,0,0,2019,68,0,2961,31.769456536559662,33.750546378486284,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2963,64.95825844343292,d_2963,2019-03-10,7,3,Sunday,,11617,1.9215420437568835,65.52000291504595,67.12062323347071,49.68087381068029,50.48486088525736,39.20888949802559,20.4017772399692,36.41050395553754,20.924062219902027,35.69552636583427,19.296062433254832,0.0,0.0,1.6,Sunday,1,0,0,2019,69,0,2962,65.52000291504595,-0.5617444716130251,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2964,48.71989735233829,d_2964,2019-03-11,1,3,Monday,,11617,1.9215420437568835,64.95825844343292,23.001056025921727,44.94952828633972,30.602944835869906,42.88300968751367,19.44552424530421,36.67981603168031,21.056081816199494,36.342560384279565,19.417814243950577,0.0,0.0,1.6,Monday,0,0,0,2019,70,0,2963,64.95825844343292,-16.23836109109463,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2965,33.984097449431296,d_2965,2019-03-12,2,3,Tuesday,,11617,1.9215420437568835,48.71989735233829,51.99553996899184,1.4496820375701525,8.130775868388582,40.3099464704336,19.26027274276398,39.00370284681323,18.70354893505673,37.26589329788823,18.65401969267717,0.0,0.0,1.6,Tuesday,0,0,0,2019,71,0,2964,48.71989735233829,-14.735799902906995,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2966,17.458597538523122,d_2966,2019-03-13,3,3,Wednesday,,11617,1.9215420437568835,33.984097449431296,29.287695851996336,7.841187208390043,31.88671561291445,38.62007528279456,20.62388085197836,39.69066072753704,17.695844598453785,36.750603366659966,18.991715645264343,0.0,0.0,1.6,Wednesday,0,0,0,2019,72,0,2965,33.984097449431296,-16.525499910908174,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2967,43.72957914272905,d_2967,2019-03-14,4,3,Thursday,,11617,1.9215420437568835,17.458597538523122,7.930216744230684,37.009487850703024,24.2893049152502,43.73426991115148,16.381897393494256,40.17066724839604,17.70774509938061,37.444898874784215,18.878476233276885,0.0,0.0,1.6,Thursday,0,0,0,2019,73,0,2966,17.458597538523122,26.27098160420593,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2968,92.0269911861853,d_2968,2019-03-15,5,3,Friday,,11617,1.8425340785188395,43.72957914272905,31.769456536559662,45.448487181369366,67.01652840932023,52.34248914681227,22.516298971670995,43.49770324874004,22.194197923419388,38.33812968824368,20.75494401400242,-0.0790079652380437,-0.0411169589001405,1.6,Friday,0,0,0,2019,74,0,2967,43.72957914272905,48.29741204345625,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2969,79.16669888749139,d_2969,2019-03-16,6,3,Saturday,,11617,1.8425340785188395,92.0269911861853,65.52000291504595,31.465833093503537,44.60541820771466,54.29201714287591,24.10741669788903,46.904907948310594,23.69620017283169,39.57246114109285,22.076594514779806,0.0,0.0,1.6,Saturday,1,0,0,2019,75,0,2968,92.0269911861853,-12.860292298693906,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2970,96.02201553156854,d_2970,2019-03-17,7,3,Sunday,,11617,1.8425340785188395,79.16669888749139,64.95825844343292,67.12062323347071,59.01258018849107,58.72969672689529,28.177868317238,48.969293112460434,26.46465317065648,40.89422668905991,24.2061421338235,0.0,0.0,1.6,Sunday,1,0,0,2019,76,0,2969,79.16669888749139,16.85531664407715,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2971,32.129818049400654,d_2971,2019-03-18,1,3,Monday,,11617,1.8425340785188395,96.02201553156854,48.71989735233829,23.001056025921727,4.331246702753255,56.35968539790421,29.58277642375945,49.62134754270893,25.923729170533765,41.88703280858302,23.23683163002308,0.0,0.0,1.6,Monday,0,0,0,2019,77,0,2970,96.02201553156854,-63.89219748216789,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2972,26.08124388230745,d_2972,2019-03-19,2,3,Tuesday,,11617,1.8425340785188395,32.129818049400654,33.984097449431296,51.99553996899184,36.7968148255376,55.2307063168865,30.550145089164243,47.77032639366005,26.60436062276637,41.50433384632481,23.40514400438214,0.0,0.0,1.6,Tuesday,0,0,0,2019,78,0,2971,32.129818049400654,-6.0485741670932,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2973,10.173956761661,d_2973,2019-03-20,3,3,Wednesday,,11617,1.8425340785188395,26.08124388230745,17.458597538523122,29.287695851996336,22.247252606177,54.19004334876333,31.912776612439234,46.40505931577896,27.973038137639715,41.07314470902067,23.862682252991195,0.0,0.0,1.6,Wednesday,0,0,0,2019,79,0,2972,26.08124388230745,-15.907287120646457,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2974,33.7283130415295,d_2974,2019-03-21,4,3,Thursday,,11617,1.8425340785188395,10.173956761661,43.72957914272905,7.930216744230684,46.77073394057311,52.76129104859198,32.566303666786965,48.24778047987173,26.169392924141885,40.607343962626246,23.87421036868093,0.0,0.0,1.6,Thursday,0,0,0,2019,80,0,2973,10.173956761661,23.554356279868504,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2975,54.34019973322316,d_2975,2019-03-22,5,3,Friday,,11617,1.8425340785188395,33.7283130415295,92.0269911861853,31.769456536559662,21.095287808121416,47.37746369816882,28.489966926688243,49.85997642249055,25.79716722547556,41.7946622456656,23.70034695411928,0.0,0.0,1.6,Friday,0,0,0,2019,81,0,2974,33.7283130415295,20.611886691693652,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2976,46.43443874178299,d_2976,2019-03-23,6,3,Saturday,,11617,1.879328202433907,54.34019973322316,79.16669888749139,65.52000291504595,43.26120513404197,42.701426534496186,25.40816535132104,48.49672183868604,25.435342554123974,41.90799201737064,23.714671195069915,0.0367941239150675,0.0199693044183178,1.6,Saturday,1,0,0,2019,82,0,2975,54.34019973322316,-7.905760991440168,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2977,85.52277272822352,d_2977,2019-03-24,7,3,Sunday,,11617,1.8336286140020048,46.43443874178299,96.02201553156854,64.95825844343292,49.68087381068029,41.20153470544689,22.34105386949227,49.96561571617109,26.895475296304337,43.188059835854325,25.03051636121477,-0.0456995884319022,-0.0243169811279993,1.6,Sunday,1,0,0,2019,83,0,2976,46.43443874178299,39.08833398644053,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2978,38.43183312155248,d_2978,2019-03-25,1,3,Monday,,11617,1.8336286140020048,85.52277272822352,32.129818049400654,48.71989735233829,44.94952828633972,42.10182257289716,22.082832349598057,49.23075398540068,27.05952209192682,42.95528500854049,25.04335579602933,0.0,0.0,1.6,Monday,0,0,0,2019,84,0,2977,85.52277272822352,-47.09093960667104,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2979,56.222035531394674,d_2979,2019-03-26,2,3,Tuesday,,11617,1.8336286140020048,38.43183312155248,26.08124388230745,33.984097449431296,1.4496820375701525,46.40764995133819,21.46924983247501,50.81917813411234,26.769041962246572,44.9114404904628,23.83492268159232,0.0,0.0,1.6,Tuesday,0,0,0,2019,85,0,2978,38.43183312155248,17.790202409842195,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2980,10.718805218412848,d_2980,2019-03-27,3,3,Wednesday,,11617,1.8336286140020048,56.222035531394674,10.173956761661,17.458597538523122,7.841187208390043,46.48548544515989,21.338334137158288,50.33776439696162,27.417420749492948,45.01421256224933,23.68056465628607,0.0,0.0,1.6,Wednesday,0,0,0,2019,86,0,2979,56.222035531394674,-45.50323031298183,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2981,34.196633436633405,d_2981,2019-03-28,4,3,Thursday,,11617,1.8336286140020048,10.718805218412848,33.7283130415295,43.72957914272905,37.009487850703024,46.55238835874616,21.298928981107064,49.65683970366906,27.69010424831957,44.91375347603255,23.720242870942894,0.0,0.0,1.6,Thursday,0,0,0,2019,87,0,2980,10.718805218412848,23.47782821822056,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2982,20.304318297182867,d_2982,2019-03-29,5,3,Friday,,11617,1.8336286140020048,34.196633436633405,54.34019973322316,92.0269911861853,45.448487181369366,41.69011958216897,22.798277511871863,44.533791640168886,25.95777932084148,44.01574744445446,24.15497327995672,0.0,0.0,1.6,Friday,0,0,0,2019,88,0,2981,34.196633436633405,-13.892315139450538,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2983,40.52074277835181,d_2983,2019-03-30,6,3,Saturday,,11617,1.8336286140020048,20.304318297182867,46.43443874178299,79.16669888749139,31.465833093503537,40.84530587310737,22.7162405999325,41.773366203801785,24.117680708029432,44.33913707605619,24.04515320915197,0.0,0.0,1.6,Saturday,1,0,0,2019,89,0,2982,20.304318297182867,20.216424481168943,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2984,72.01578546947559,d_2984,2019-03-31,7,3,Sunday,,11617,1.8336286140020048,40.52074277835181,85.52277272822352,96.02201553156854,67.12062323347071,38.915736264714816,19.129831567178496,40.058635485080856,20.828893166032625,44.513964298770645,24.227263234229813,0.0,0.0,1.6,Sunday,1,0,1,2019,90,0,2983,40.52074277835181,31.49504269112378,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2985,56.42868031300675,d_2985,2019-04-01,1,4,Monday,,11617,1.8336286140020048,72.01578546947559,38.43183312155248,32.129818049400654,23.001056025921727,41.48671443492257,20.07789380048608,41.79426850390986,21.106426545660835,45.70780802330939,23.95988896859044,0.0,0.0,1.6,Monday,0,1,0,2019,91,0,2984,72.01578546947559,-15.587105156468835,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2986,25.494345987000774,d_2986,2019-04-02,2,4,Tuesday,,11617,1.8336286140020048,56.42868031300675,56.222035531394674,26.08124388230745,51.99553996899184,37.09704450000915,19.732476790599183,41.75234722567367,21.13815289465855,44.76133680966687,24.214887451496885,0.0,0.0,1.6,Tuesday,0,0,0,2019,92,0,2985,56.42868031300675,-30.934334326005978,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2987,45.58751430194637,d_2987,2019-04-03,3,4,Wednesday,,11617,1.8336286140020048,25.494345987000774,10.718805218412848,10.173956761661,29.287695851996336,42.07828865479966,16.59682197889431,44.28188704997977,19.241760513562745,45.34347318287936,24.031127112000775,0.0,0.0,1.6,Wednesday,0,0,0,2019,93,0,2986,25.494345987000774,20.0931683149456,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2988,6.504430726999896,d_2988,2019-04-04,4,4,Thursday,,11617,1.8336286140020048,45.58751430194637,34.196633436633405,33.7283130415295,7.930216744230684,38.12225969628058,20.777767038139967,42.33732402751337,21.458023131993308,45.29255225369254,24.11172567952053,0.0,0.0,1.6,Thursday,0,0,0,2019,94,0,2987,45.58751430194637,-39.08308357494647,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2989,7.911660959682585,d_2989,2019-04-05,5,4,Friday,,11617,1.8336286140020048,6.504430726999896,20.304318297182867,54.34019973322316,31.769456536559662,36.35188007663768,22.66296776044579,39.02099982940332,22.88689543962369,44.44048812594695,24.980447619249784,0.0,0.0,1.6,Friday,0,0,0,2019,95,0,2988,6.504430726999896,1.407230232682689,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2990,77.33251909930263,d_2990,2019-04-06,6,4,Saturday,,11617,1.8336286140020048,7.911660959682585,40.52074277835181,46.43443874178299,65.52000291504595,41.61070526534494,26.89587704967752,41.22800556922616,24.89687437591525,44.8623637039561,25.4286071446972,0.0,0.0,1.6,Saturday,1,0,0,2019,96,0,2989,7.911660959682585,69.42085813962004,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2991,52.1215296341659,d_2991,2019-04-07,7,4,Sunday,,11617,1.8336286140020048,77.33251909930263,72.01578546947559,85.52277272822352,64.95825844343292,38.76866871744356,24.475018577010086,38.84220249107919,21.96574383631633,44.40390910362514,25.176632564591127,0.0,0.0,1.6,Sunday,1,0,0,2019,97,0,2990,77.33251909930263,-25.210989465136727,6,1940
